Country,date,daily_cases,cumulative_cases,latitude,longitude,Continents,SubRegion,deaths,cumulative_deaths
756,Barbados,2022-03-08,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
757,Barbados,2022-03-09,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
758,Barbados,2022-03-10,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
759,Barbados,2022-03-11,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
760,Barbados,2022-03-12,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
761,Barbados,2022-03-13,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
762,Barbados,2022-03-14,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
763,Barbados,2022-03-15,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
764,Barbados,2022-03-16,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
765,Barbados,2022-03-17,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
766,Barbados,2022-03-18,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
767,Barbados,2022-03-19,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
768,Barbados,2022-03-20,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
769,Barbados,2022-03-21,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
770,Barbados,2022-03-22,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
771,Barbados,2022-03-23,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
772,Barbados,2022-03-24,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
773,Barbados,2022-03-25,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
774,Barbados,2022-03-26,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
775,Barbados,2022-03-27,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
776,Barbados,2022-03-28,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
777,Barbados,2022-03-29,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
778,Barbados,2022-03-30,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
779,Barbados,2022-03-31,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
780,Barbados,2022-04-01,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
781,Barbados,2022-04-02,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
782,Barbados,2022-04-03,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
783,Barbados,2022-04-04,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
784,Barbados,2022-04-05,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
785,Barbados,2022-04-06,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
786,Barbados,2022-04-07,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
787,Barbados,2022-04-08,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
788,Barbados,2022-04-09,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
789,Barbados,2022-04-10,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
790,Barbados,2022-04-11,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
791,Barbados,2022-04-12,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
792,Barbados,2022-04-13,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
793,Barbados,2022-04-14,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
794,Barbados,2022-04-15,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
795,Barbados,2022-04-16,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
796,Barbados,2022-04-17,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
797,Barbados,2022-04-18,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
798,Barbados,2022-04-19,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
799,Barbados,2022-04-20,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
800,Barbados,2022-04-21,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
801,Barbados,2022-04-22,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
802,Barbados,2022-04-23,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
803,Barbados,2022-04-24,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
804,Barbados,2022-04-25,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
805,Barbados,2022-04-26,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
806,Barbados,2022-04-27,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
807,Barbados,2022-04-28,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
808,Barbados,2022-04-29,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
809,Barbados,2022-04-30,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
810,Barbados,2022-05-01,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
811,Barbados,2022-05-02,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
812,Barbados,2022-05-03,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
813,Barbados,2022-05-04,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
814,Barbados,2022-05-05,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
815,Barbados,2022-05-06,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
816,Barbados,2022-05-07,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
817,Barbados,2022-05-08,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
818,Barbados,2022-05-09,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
819,Barbados,2022-05-10,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
820,Barbados,2022-05-11,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
821,Barbados,2022-05-12,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
822,Barbados,2022-05-13,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
823,Barbados,2022-05-14,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
824,Barbados,2022-05-15,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
825,Barbados,2022-05-16,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
826,Barbados,2022-05-17,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
827,Barbados,2022-05-18,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
828,Barbados,2022-05-19,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
829,Barbados,2022-05-20,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
830,Barbados,2022-05-21,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
831,Barbados,2022-05-22,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
832,Barbados,2022-05-23,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
833,Barbados,2022-05-24,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
834,Barbados,2022-05-25,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
835,Barbados,2022-05-26,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
836,Barbados,2022-05-27,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
837,Barbados,2022-05-28,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
838,Barbados,2022-05-29,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
839,Barbados,2022-05-30,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
840,Barbados,2022-05-31,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
841,Barbados,2022-06-01,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
842,Barbados,2022-06-02,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
843,Barbados,2022-06-03,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
844,Barbados,2022-06-04,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
845,Barbados,2022-06-05,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
846,Barbados,2022-06-06,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
847,Barbados,2022-06-07,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
848,Barbados,2022-06-08,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
849,Barbados,2022-06-09,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
850,Barbados,2022-06-10,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
851,Barbados,2022-06-11,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
852,Barbados,2022-06-12,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
853,Barbados,2022-06-13,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
854,Barbados,2022-06-14,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
855,Barbados,2022-06-15,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
856,Barbados,2022-06-16,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
857,Barbados,2022-06-17,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
858,Barbados,2022-06-18,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
859,Barbados,2022-06-19,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
860,Barbados,2022-06-20,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
861,Barbados,2022-06-21,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
862,Barbados,2022-06-22,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
863,Barbados,2022-06-23,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
864,Barbados,2022-06-24,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
865,Barbados,2022-06-25,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
866,Barbados,2022-06-26,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
867,Barbados,2022-06-27,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
868,Barbados,2022-06-28,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
869,Barbados,2022-06-29,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
870,Barbados,2022-06-30,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
871,Barbados,2022-07-01,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
872,Barbados,2022-07-02,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
873,Barbados,2022-07-03,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
874,Barbados,2022-07-04,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
875,Barbados,2022-07-05,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
876,Barbados,2022-07-06,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
877,Barbados,2022-07-07,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
878,Barbados,2022-07-08,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
879,Barbados,2022-07-09,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
880,Barbados,2022-07-10,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
881,Barbados,2022-07-11,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
882,Barbados,2022-07-12,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
883,Barbados,2022-07-13,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
884,Barbados,2022-07-14,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
885,Barbados,2022-07-15,0,0,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
886,Barbados,2022-07-16,1,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
887,Barbados,2022-07-17,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
888,Barbados,2022-07-18,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
889,Barbados,2022-07-19,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
890,Barbados,2022-07-20,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
891,Barbados,2022-07-21,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
892,Barbados,2022-07-22,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
893,Barbados,2022-07-23,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
894,Barbados,2022-07-24,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
895,Barbados,2022-07-25,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
896,Barbados,2022-07-26,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
897,Barbados,2022-07-27,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
898,Barbados,2022-07-28,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
899,Barbados,2022-07-29,0,1,-59.543198,13.193887,Americas,Latin America and the Caribbean,0,0
900,Belgium,2022-01-31,0,0,4.469936,50.503887,Europe,Western Europe,0,0
901,Belgium,2022-02-01,0,0,4.469936,50.503887,Europe,Western Europe,0,0
902,Belgium,2022-02-02,0,0,4.469936,50.503887,Europe,Western Europe,0,0
903,Belgium,2022-02-03,0,0,4.469936,50.503887,Europe,Western Europe,0,0
904,Belgium,2022-02-04,0,0,4.469936,50.503887,Europe,Western Europe,0,0
905,Belgium,2022-02-05,0,0,4.469936,50.503887,Europe,Western Europe,0,0
906,Belgium,2022-02-06,0,0,4.469936,50.503887,Europe,Western Europe,0,0
907,Belgium,2022-02-07,0,0,4.469936,50.503887,Europe,Western Europe,0,0
908,Belgium,2022-02-08,0,0,4.469936,50.503887,Europe,Western Europe,0,0
909,Belgium,2022-02-09,0,0,4.469936,50.503887,Europe,Western Europe,0,0
910,Belgium,2022-02-10,0,0,4.469936,50.503887,Europe,Western Europe,0,0
911,Belgium,2022-02-11,0,0,4.469936,50.503887,Europe,Western Europe,0,0
912,Belgium,2022-02-12,0,0,4.469936,50.503887,Europe,Western Europe,0,0
913,Belgium,2022-02-13,0,0,4.469936,50.503887,Europe,Western Europe,0,0
914,Belgium,2022-02-14,0,0,4.469936,50.503887,Europe,Western Europe,0,0
915,Belgium,2022-02-15,0,0,4.469936,50.503887,Europe,Western Europe,0,0
916,Belgium,2022-02-16,0,0,4.469936,50.503887,Europe,Western Europe,0,0
917,Belgium,2022-02-17,0,0,4.469936,50.503887,Europe,Western Europe,0,0
918,Belgium,2022-02-18,0,0,4.469936,50.503887,Europe,Western Europe,0,0
919,Belgium,2022-02-19,0,0,4.469936,50.503887,Europe,Western Europe,0,0
920,Belgium,2022-02-20,0,0,4.469936,50.503887,Europe,Western Europe,0,0
921,Belgium,2022-02-21,0,0,4.469936,50.503887,Europe,Western Europe,0,0
922,Belgium,2022-02-22,0,0,4.469936,50.503887,Europe,Western Europe,0,0
923,Belgium,2022-02-23,0,0,4.469936,50.503887,Europe,Western Europe,0,0
924,Belgium,2022-02-24,0,0,4.469936,50.503887,Europe,Western Europe,0,0
925,Belgium,2022-02-25,0,0,4.469936,50.503887,Europe,Western Europe,0,0
926,Belgium,2022-02-26,0,0,4.469936,50.503887,Europe,Western Europe,0,0
927,Belgium,2022-02-27,0,0,4.469936,50.503887,Europe,Western Europe,0,0
928,Belgium,2022-02-28,0,0,4.469936,50.503887,Europe,Western Europe,0,0
929,Belgium,2022-03-01,0,0,4.469936,50.503887,Europe,Western Europe,0,0
930,Belgium,2022-03-02,0,0,4.469936,50.503887,Europe,Western Europe,0,0
931,Belgium,2022-03-03,0,0,4.469936,50.503887,Europe,Western Europe,0,0
932,Belgium,2022-03-04,0,0,4.469936,50.503887,Europe,Western Europe,0,0
933,Belgium,2022-03-05,0,0,4.469936,50.503887,Europe,Western Europe,0,0
934,Belgium,2022-03-06,0,0,4.469936,50.503887,Europe,Western Europe,0,0
935,Belgium,2022-03-07,0,0,4.469936,50.503887,Europe,Western Europe,0,0
936,Belgium,2022-03-08,0,0,4.469936,50.503887,Europe,Western Europe,0,0
937,Belgium,2022-03-09,0,0,4.469936,50.503887,Europe,Western Europe,0,0
938,Belgium,2022-03-10,0,0,4.469936,50.503887,Europe,Western Europe,0,0
939,Belgium,2022-03-11,0,0,4.469936,50.503887,Europe,Western Europe,0,0
940,Belgium,2022-03-12,0,0,4.469936,50.503887,Europe,Western Europe,0,0
941,Belgium,2022-03-13,0,0,4.469936,50.503887,Europe,Western Europe,0,0
942,Belgium,2022-03-14,0,0,4.469936,50.503887,Europe,Western Europe,0,0
943,Belgium,2022-03-15,0,0,4.469936,50.503887,Europe,Western Europe,0,0
944,Belgium,2022-03-16,0,0,4.469936,50.503887,Europe,Western Europe,0,0
945,Belgium,2022-03-17,0,0,4.469936,50.503887,Europe,Western Europe,0,0
946,Belgium,2022-03-18,0,0,4.469936,50.503887,Europe,Western Europe,0,0
947,Belgium,2022-03-19,0,0,4.469936,50.503887,Europe,Western Europe,0,0
948,Belgium,2022-03-20,0,0,4.469936,50.503887,Europe,Western Europe,0,0
949,Belgium,2022-03-21,0,0,4.469936,50.503887,Europe,Western Europe,0,0
950,Belgium,2022-03-22,0,0,4.469936,50.503887,Europe,Western Europe,0,0
951,Belgium,2022-03-23,0,0,4.469936,50.503887,Europe,Western Europe,0,0
952,Belgium,2022-03-24,0,0,4.469936,50.503887,Europe,Western Europe,0,0
953,Belgium,2022-03-25,0,0,4.469936,50.503887,Europe,Western Europe,0,0
954,Belgium,2022-03-26,0,0,4.469936,50.503887,Europe,Western Europe,0,0
955,Belgium,2022-03-27,0,0,4.469936,50.503887,Europe,Western Europe,0,0
956,Belgium,2022-03-28,0,0,4.469936,50.503887,Europe,Western Europe,0,0
957,Belgium,2022-03-29,0,0,4.469936,50.503887,Europe,Western Europe,0,0
958,Belgium,2022-03-30,0,0,4.469936,50.503887,Europe,Western Europe,0,0
959,Belgium,2022-03-31,0,0,4.469936,50.503887,Europe,Western Europe,0,0
960,Belgium,2022-04-01,0,0,4.469936,50.503887,Europe,Western Europe,0,0
961,Belgium,2022-04-02,0,0,4.469936,50.503887,Europe,Western Europe,0,0
962,Belgium,2022-04-03,0,0,4.469936,50.503887,Europe,Western Europe,0,0
963,Belgium,2022-04-04,0,0,4.469936,50.503887,Europe,Western Europe,0,0
964,Belgium,2022-04-05,0,0,4.469936,50.503887,Europe,Western Europe,0,0
965,Belgium,2022-04-06,0,0,4.469936,50.503887,Europe,Western Europe,0,0
966,Belgium,2022-04-07,0,0,4.469936,50.503887,Europe,Western Europe,0,0
967,Belgium,2022-04-08,0,0,4.469936,50.503887,Europe,Western Europe,0,0
968,Belgium,2022-04-09,0,0,4.469936,50.503887,Europe,Western Europe,0,0
969,Belgium,2022-04-10,0,0,4.469936,50.503887,Europe,Western Europe,0,0
970,Belgium,2022-04-11,0,0,4.469936,50.503887,Europe,Western Europe,0,0
971,Belgium,2022-04-12,0,0,4.469936,50.503887,Europe,Western Europe,0,0
972,Belgium,2022-04-13,0,0,4.469936,50.503887,Europe,Western Europe,0,0
973,Belgium,2022-04-14,0,0,4.469936,50.503887,Europe,Western Europe,0,0
974,Belgium,2022-04-15,0,0,4.469936,50.503887,Europe,Western Europe,0,0
975,Belgium,2022-04-16,0,0,4.469936,50.503887,Europe,Western Europe,0,0
976,Belgium,2022-04-17,0,0,4.469936,50.503887,Europe,Western Europe,0,0
977,Belgium,2022-04-18,0,0,4.469936,50.503887,Europe,Western Europe,0,0
978,Belgium,2022-04-19,0,0,4.469936,50.503887,Europe,Western Europe,0,0
979,Belgium,2022-04-20,0,0,4.469936,50.503887,Europe,Western Europe,0,0
980,Belgium,2022-04-21,0,0,4.469936,50.503887,Europe,Western Europe,0,0
981,Belgium,2022-04-22,0,0,4.469936,50.503887,Europe,Western Europe,0,0
982,Belgium,2022-04-23,0,0,4.469936,50.503887,Europe,Western Europe,0,0
983,Belgium,2022-04-24,0,0,4.469936,50.503887,Europe,Western Europe,0,0
984,Belgium,2022-04-25,0,0,4.469936,50.503887,Europe,Western Europe,0,0
985,Belgium,2022-04-26,0,0,4.469936,50.503887,Europe,Western Europe,0,0
986,Belgium,2022-04-27,0,0,4.469936,50.503887,Europe,Western Europe,0,0
987,Belgium,2022-04-28,0,0,4.469936,50.503887,Europe,Western Europe,0,0
988,Belgium,2022-04-29,0,0,4.469936,50.503887,Europe,Western Europe,0,0
989,Belgium,2022-04-30,0,0,4.469936,50.503887,Europe,Western Europe,0,0
990,Belgium,2022-05-01,0,0,4.469936,50.503887,Europe,Western Europe,0,0
991,Belgium,2022-05-02,0,0,4.469936,50.503887,Europe,Western Europe,0,0
992,Belgium,2022-05-03,0,0,4.469936,50.503887,Europe,Western Europe,0,0
993,Belgium,2022-05-04,0,0,4.469936,50.503887,Europe,Western Europe,0,0
994,Belgium,2022-05-05,0,0,4.469936,50.503887,Europe,Western Europe,0,0
995,Belgium,2022-05-06,0,0,4.469936,50.503887,Europe,Western Europe,0,0
996,Belgium,2022-05-07,0,0,4.469936,50.503887,Europe,Western Europe,0,0
997,Belgium,2022-05-08,0,0,4.469936,50.503887,Europe,Western Europe,0,0
998,Belgium,2022-05-09,0,0,4.469936,50.503887,Europe,Western Europe,0,0
999,Belgium,2022-05-10,0,0,4.469936,50.503887,Europe,Western Europe,0,0
1000,Belgium,2022-05-11,0,0,4.469936,50.503887,Europe,Western Europe,0,0
1001,Belgium,2022-05-12,0,0,4.469936,50.503887,Europe,Western Europe,0,0
1002,Belgium,2022-05-13,0,0,4.469936,50.503887,Europe,Western Europe,0,0
1003,Belgium,2022-05-14,0,0,4.469936,50.503887,Europe,Western Europe,0,0
1004,Belgium,2022-05-15,0,0,4.469936,50.503887,Europe,Western Europe,0,0
1005,Belgium,2022-05-16,0,0,4.469936,50.503887,Europe,Western Europe,0,0
1006,Belgium,2022-05-17,0,0,4.469936,50.503887,Europe,Western Europe,0,0
1007,Belgium,2022-05-18,0,0,4.469936,50.503887,Europe,Western Europe,0,0
1008,Belgium,2022-05-19,1,1,4.469936,50.503887,Europe,Western Europe,0,0
1009,Belgium,2022-05-20,2,3,4.469936,50.503887,Europe,Western Europe,0,0
1010,Belgium,2022-05-21,1,4,4.469936,50.503887,Europe,Western Europe,0,0
1011,Belgium,2022-05-22,0,4,4.469936,50.503887,Europe,Western Europe,0,0
1012,Belgium,2022-05-23,0,4,4.469936,50.503887,Europe,Western Europe,0,0
1013,Belgium,2022-05-24,0,4,4.469936,50.503887,Europe,Western Europe,0,0
1014,Belgium,2022-05-25,2,6,4.469936,50.503887,Europe,Western Europe,0,0
1015,Belgium,2022-05-26,0,6,4.469936,50.503887,Europe,Western Europe,0,0
1016,Belgium,2022-05-27,0,6,4.469936,50.503887,Europe,Western Europe,0,0
1017,Belgium,2022-05-28,3,9,4.469936,50.503887,Europe,Western Europe,0,0
1018,Belgium,2022-05-29,0,9,4.469936,50.503887,Europe,Western Europe,0,0
1019,Belgium,2022-05-30,0,9,4.469936,50.503887,Europe,Western Europe,0,0
1020,Belgium,2022-05-31,0,9,4.469936,50.503887,Europe,Western Europe,0,0
1021,Belgium,2022-06-01,5,14,4.469936,50.503887,Europe,Western Europe,0,0
1022,Belgium,2022-06-02,0,14,4.469936,50.503887,Europe,Western Europe,0,0
1023,Belgium,2022-06-03,3,17,4.469936,50.503887,Europe,Western Europe,0,0
1024,Belgium,2022-06-04,0,17,4.469936,50.503887,Europe,Western Europe,0,0
1025,Belgium,2022-06-05,0,17,4.469936,50.503887,Europe,Western Europe,0,0
1026,Belgium,2022-06-06,0,17,4.469936,50.503887,Europe,Western Europe,0,0
1027,Belgium,2022-06-07,0,17,4.469936,50.503887,Europe,Western Europe,0,0
1028,Belgium,2022-06-08,8,25,4.469936,50.503887,Europe,Western Europe,0,0
1029,Belgium,2022-06-09,0,25,4.469936,50.503887,Europe,Western Europe,0,0
1030,Belgium,2022-06-10,0,25,4.469936,50.503887,Europe,Western Europe,0,0
1031,Belgium,2022-06-11,0,25,4.469936,50.503887,Europe,Western Europe,0,0
1032,Belgium,2022-06-12,0,25,4.469936,50.503887,Europe,Western Europe,0,0
1033,Belgium,2022-06-13,0,25,4.469936,50.503887,Europe,Western Europe,0,0
1034,Belgium,2022-06-14,0,25,4.469936,50.503887,Europe,Western Europe,0,0
1035,Belgium,2022-06-15,27,52,4.469936,50.503887,Europe,Western Europe,0,0
1036,Belgium,2022-06-16,0,52,4.469936,50.503887,Europe,Western Europe,0,0
1037,Belgium,2022-06-17,10,62,4.469936,50.503887,Europe,Western Europe,0,0
1038,Belgium,2022-06-18,0,62,4.469936,50.503887,Europe,Western Europe,0,0
1039,Belgium,2022-06-19,0,62,4.469936,50.503887,Europe,Western Europe,0,0
1040,Belgium,2022-06-20,0,62,4.469936,50.503887,Europe,Western Europe,0,0
1041,Belgium,2022-06-21,15,77,4.469936,50.503887,Europe,Western Europe,0,0
1042,Belgium,2022-06-22,0,77,4.469936,50.503887,Europe,Western Europe,0,0
1043,Belgium,2022-06-23,0,77,4.469936,50.503887,Europe,Western Europe,0,0
1044,Belgium,2022-06-24,0,77,4.469936,50.503887,Europe,Western Europe,0,0
1045,Belgium,2022-06-25,0,77,4.469936,50.503887,Europe,Western Europe,0,0
1046,Belgium,2022-06-26,0,77,4.469936,50.503887,Europe,Western Europe,0,0
1047,Belgium,2022-06-27,0,77,4.469936,50.503887,Europe,Western Europe,0,0
1048,Belgium,2022-06-28,40,117,4.469936,50.503887,Europe,Western Europe,0,0
1049,Belgium,2022-06-29,0,117,4.469936,50.503887,Europe,Western Europe,0,0
1050,Belgium,2022-06-30,0,117,4.469936,50.503887,Europe,Western Europe,0,0
1051,Belgium,2022-07-01,0,117,4.469936,50.503887,Europe,Western Europe,0,0
1052,Belgium,2022-07-02,0,117,4.469936,50.503887,Europe,Western Europe,0,0
1053,Belgium,2022-07-03,0,117,4.469936,50.503887,Europe,Western Europe,0,0
1054,Belgium,2022-07-04,0,117,4.469936,50.503887,Europe,Western Europe,0,0
1055,Belgium,2022-07-05,51,168,4.469936,50.503887,Europe,Western Europe,0,0
1056,Belgium,2022-07-06,0,168,4.469936,50.503887,Europe,Western Europe,0,0
1057,Belgium,2022-07-07,0,168,4.469936,50.503887,Europe,Western Europe,0,0
1058,Belgium,2022-07-08,0,168,4.469936,50.503887,Europe,Western Europe,0,0
1059,Belgium,2022-07-09,0,168,4.469936,50.503887,Europe,Western Europe,0,0
1060,Belgium,2022-07-10,0,168,4.469936,50.503887,Europe,Western Europe,0,0
1061,Belgium,2022-07-11,0,168,4.469936,50.503887,Europe,Western Europe,0,0
