,Country,date,new_daily_cases,acc_confirmed,latitude,longitude
1578,Portugal,2022-05-13,0,0,39.399872,-8.224454
1579,Portugal,2022-05-14,0,0,39.399872,-8.224454
1580,Portugal,2022-05-15,0,0,39.399872,-8.224454
1581,Portugal,2022-05-16,0,0,39.399872,-8.224454
1582,Portugal,2022-05-17,3,3,39.399872,-8.224454
1583,Portugal,2022-05-18,11,14,39.399872,-8.224454
1584,Portugal,2022-05-19,9,23,39.399872,-8.224454
1585,Portugal,2022-05-20,0,23,39.399872,-8.224454
1586,Portugal,2022-05-21,0,23,39.399872,-8.224454
1587,Portugal,2022-05-22,0,23,39.399872,-8.224454
1588,Portugal,2022-05-23,14,37,39.399872,-8.224454
1589,Portugal,2022-05-24,2,39,39.399872,-8.224454
1590,Portugal,2022-05-25,10,49,39.399872,-8.224454
1591,Portugal,2022-05-26,9,58,39.399872,-8.224454
1592,Portugal,2022-05-27,16,74,39.399872,-8.224454
1593,Portugal,2022-05-28,0,74,39.399872,-8.224454
1594,Portugal,2022-05-29,0,74,39.399872,-8.224454
1595,Portugal,2022-05-30,22,96,39.399872,-8.224454
1596,Portugal,2022-05-31,4,100,39.399872,-8.224454
1597,Portugal,2022-06-01,19,119,39.399872,-8.224454
1598,Portugal,2022-06-02,19,138,39.399872,-8.224454
1599,Portugal,2022-06-03,5,143,39.399872,-8.224454
1600,Portugal,2022-06-04,0,143,39.399872,-8.224454
1601,Portugal,2022-06-05,0,143,39.399872,-8.224454
1602,Portugal,2022-06-06,10,153,39.399872,-8.224454
1603,Portugal,2022-06-07,13,166,39.399872,-8.224454
1604,Portugal,2022-06-08,25,191,39.399872,-8.224454
1605,Portugal,2022-06-09,18,209,39.399872,-8.224454
1606,Portugal,2022-06-10,0,209,39.399872,-8.224454
1607,Portugal,2022-06-11,0,209,39.399872,-8.224454
1608,Portugal,2022-06-12,0,209,39.399872,-8.224454
1609,Portugal,2022-06-13,0,209,39.399872,-8.224454
1610,Portugal,2022-06-14,22,231,39.399872,-8.224454
1611,Portugal,2022-06-15,10,241,39.399872,-8.224454
1612,Portugal,2022-06-16,0,241,39.399872,-8.224454
1613,Portugal,2022-06-17,35,276,39.399872,-8.224454
1614,Portugal,2022-06-18,0,276,39.399872,-8.224454
1615,Portugal,2022-06-19,0,276,39.399872,-8.224454
1616,Portugal,2022-06-20,21,297,39.399872,-8.224454
1617,Portugal,2022-06-21,7,304,39.399872,-8.224454
1618,Portugal,2022-06-22,13,317,39.399872,-8.224454
1619,Portugal,2022-06-23,11,328,39.399872,-8.224454
1620,Portugal,2022-06-24,20,348,39.399872,-8.224454
1621,Portugal,2022-06-25,0,348,39.399872,-8.224454
1622,Portugal,2022-06-26,0,348,39.399872,-8.224454
1623,Portugal,2022-06-27,17,365,39.399872,-8.224454
1624,Singapore,2022-05-01,0,0,1.352083,103.819836
1625,Singapore,2022-05-02,0,0,1.352083,103.819836
1626,Singapore,2022-05-03,0,0,1.352083,103.819836
1627,Singapore,2022-05-04,0,0,1.352083,103.819836
1628,Singapore,2022-05-05,0,0,1.352083,103.819836
1629,Singapore,2022-05-06,0,0,1.352083,103.819836
1630,Singapore,2022-05-07,0,0,1.352083,103.819836
1631,Singapore,2022-05-08,0,0,1.352083,103.819836
1632,Singapore,2022-05-09,0,0,1.352083,103.819836
1633,Singapore,2022-05-10,0,0,1.352083,103.819836
1634,Singapore,2022-05-11,0,0,1.352083,103.819836
1635,Singapore,2022-05-12,0,0,1.352083,103.819836
1636,Singapore,2022-05-13,0,0,1.352083,103.819836
1637,Singapore,2022-05-14,0,0,1.352083,103.819836
1638,Singapore,2022-05-15,0,0,1.352083,103.819836
1639,Singapore,2022-05-16,0,0,1.352083,103.819836
1640,Singapore,2022-05-17,0,0,1.352083,103.819836
1641,Singapore,2022-05-18,0,0,1.352083,103.819836
1642,Singapore,2022-05-19,0,0,1.352083,103.819836
1643,Singapore,2022-05-20,0,0,1.352083,103.819836
1644,Singapore,2022-05-21,0,0,1.352083,103.819836
1645,Singapore,2022-05-22,0,0,1.352083,103.819836
1646,Singapore,2022-05-23,0,0,1.352083,103.819836
1647,Singapore,2022-05-24,0,0,1.352083,103.819836
1648,Singapore,2022-05-25,0,0,1.352083,103.819836
1649,Singapore,2022-05-26,0,0,1.352083,103.819836
1650,Singapore,2022-05-27,0,0,1.352083,103.819836
1651,Singapore,2022-05-28,0,0,1.352083,103.819836
1652,Singapore,2022-05-29,0,0,1.352083,103.819836
1653,Singapore,2022-05-30,0,0,1.352083,103.819836
1654,Singapore,2022-05-31,0,0,1.352083,103.819836
1655,Singapore,2022-06-01,0,0,1.352083,103.819836
1656,Singapore,2022-06-02,0,0,1.352083,103.819836
1657,Singapore,2022-06-03,0,0,1.352083,103.819836
1658,Singapore,2022-06-04,0,0,1.352083,103.819836
1659,Singapore,2022-06-05,0,0,1.352083,103.819836
1660,Singapore,2022-06-06,0,0,1.352083,103.819836
1661,Singapore,2022-06-07,0,0,1.352083,103.819836
1662,Singapore,2022-06-08,0,0,1.352083,103.819836
1663,Singapore,2022-06-09,0,0,1.352083,103.819836
1664,Singapore,2022-06-10,0,0,1.352083,103.819836
1665,Singapore,2022-06-11,0,0,1.352083,103.819836
1666,Singapore,2022-06-12,0,0,1.352083,103.819836
1667,Singapore,2022-06-13,0,0,1.352083,103.819836
1668,Singapore,2022-06-14,0,0,1.352083,103.819836
1669,Singapore,2022-06-15,0,0,1.352083,103.819836
1670,Singapore,2022-06-16,0,0,1.352083,103.819836
1671,Singapore,2022-06-17,0,0,1.352083,103.819836
1672,Singapore,2022-06-18,0,0,1.352083,103.819836
1673,Singapore,2022-06-19,0,0,1.352083,103.819836
1674,Singapore,2022-06-20,1,1,1.352083,103.819836
1675,Singapore,2022-06-21,0,1,1.352083,103.819836
1676,Singapore,2022-06-22,0,1,1.352083,103.819836
1677,Singapore,2022-06-23,0,1,1.352083,103.819836
1678,Singapore,2022-06-24,0,1,1.352083,103.819836
1679,Singapore,2022-06-25,0,1,1.352083,103.819836
1680,Singapore,2022-06-26,0,1,1.352083,103.819836
1681,Singapore,2022-06-27,0,1,1.352083,103.819836
1682,Slovenia,2022-05-01,0,0,46.151241,14.995463
1683,Slovenia,2022-05-02,0,0,46.151241,14.995463
1684,Slovenia,2022-05-03,0,0,46.151241,14.995463
1685,Slovenia,2022-05-04,0,0,46.151241,14.995463
1686,Slovenia,2022-05-05,0,0,46.151241,14.995463
1687,Slovenia,2022-05-06,0,0,46.151241,14.995463
1688,Slovenia,2022-05-07,0,0,46.151241,14.995463
1689,Slovenia,2022-05-08,0,0,46.151241,14.995463
1690,Slovenia,2022-05-09,0,0,46.151241,14.995463
1691,Slovenia,2022-05-10,0,0,46.151241,14.995463
1692,Slovenia,2022-05-11,0,0,46.151241,14.995463
1693,Slovenia,2022-05-12,0,0,46.151241,14.995463
1694,Slovenia,2022-05-13,0,0,46.151241,14.995463
1695,Slovenia,2022-05-14,0,0,46.151241,14.995463
1696,Slovenia,2022-05-15,0,0,46.151241,14.995463
1697,Slovenia,2022-05-16,0,0,46.151241,14.995463
1698,Slovenia,2022-05-17,0,0,46.151241,14.995463
1699,Slovenia,2022-05-18,0,0,46.151241,14.995463
1700,Slovenia,2022-05-19,0,0,46.151241,14.995463
1701,Slovenia,2022-05-20,0,0,46.151241,14.995463
1702,Slovenia,2022-05-21,0,0,46.151241,14.995463
1703,Slovenia,2022-05-22,0,0,46.151241,14.995463
1704,Slovenia,2022-05-23,0,0,46.151241,14.995463
1705,Slovenia,2022-05-24,1,1,46.151241,14.995463
1706,Slovenia,2022-05-25,1,2,46.151241,14.995463
1707,Slovenia,2022-05-26,0,2,46.151241,14.995463
1708,Slovenia,2022-05-27,0,2,46.151241,14.995463
1709,Slovenia,2022-05-28,0,2,46.151241,14.995463
1710,Slovenia,2022-05-29,0,2,46.151241,14.995463
1711,Slovenia,2022-05-30,0,2,46.151241,14.995463
1712,Slovenia,2022-05-31,0,2,46.151241,14.995463
1713,Slovenia,2022-06-01,0,2,46.151241,14.995463
1714,Slovenia,2022-06-02,1,3,46.151241,14.995463
1715,Slovenia,2022-06-03,0,3,46.151241,14.995463
1716,Slovenia,2022-06-04,0,3,46.151241,14.995463
1717,Slovenia,2022-06-05,0,3,46.151241,14.995463
1718,Slovenia,2022-06-06,3,6,46.151241,14.995463
1719,Slovenia,2022-06-07,0,6,46.151241,14.995463
1720,Slovenia,2022-06-08,0,6,46.151241,14.995463
1721,Slovenia,2022-06-09,0,6,46.151241,14.995463
1722,Slovenia,2022-06-10,0,6,46.151241,14.995463
1723,Slovenia,2022-06-11,0,6,46.151241,14.995463
1724,Slovenia,2022-06-12,0,6,46.151241,14.995463
1725,Slovenia,2022-06-13,1,7,46.151241,14.995463
1726,Slovenia,2022-06-14,0,7,46.151241,14.995463
1727,Slovenia,2022-06-15,0,7,46.151241,14.995463
1728,Slovenia,2022-06-16,0,7,46.151241,14.995463
1729,Slovenia,2022-06-17,0,7,46.151241,14.995463
1730,Slovenia,2022-06-18,0,7,46.151241,14.995463
1731,Slovenia,2022-06-19,0,7,46.151241,14.995463
1732,Slovenia,2022-06-20,0,7,46.151241,14.995463
1733,Slovenia,2022-06-21,1,8,46.151241,14.995463
1734,Slovenia,2022-06-22,0,8,46.151241,14.995463
1735,Slovenia,2022-06-23,0,8,46.151241,14.995463
1736,Slovenia,2022-06-24,0,8,46.151241,14.995463
1737,Slovenia,2022-06-25,0,8,46.151241,14.995463
1738,Slovenia,2022-06-26,0,8,46.151241,14.995463
1739,Slovenia,2022-06-27,0,8,46.151241,14.995463
1740,Spain,2022-05-01,0,0,40.463667,-3.74922
1741,Spain,2022-05-02,0,0,40.463667,-3.74922
1742,Spain,2022-05-03,0,0,40.463667,-3.74922
1743,Spain,2022-05-04,0,0,40.463667,-3.74922
1744,Spain,2022-05-05,0,0,40.463667,-3.74922
1745,Spain,2022-05-06,0,0,40.463667,-3.74922
1746,Spain,2022-05-07,0,0,40.463667,-3.74922
1747,Spain,2022-05-08,0,0,40.463667,-3.74922
1748,Spain,2022-05-09,0,0,40.463667,-3.74922
1749,Spain,2022-05-10,0,0,40.463667,-3.74922
1750,Spain,2022-05-11,0,0,40.463667,-3.74922
1751,Spain,2022-05-12,0,0,40.463667,-3.74922
1752,Spain,2022-05-13,0,0,40.463667,-3.74922
1753,Spain,2022-05-14,0,0,40.463667,-3.74922
1754,Spain,2022-05-15,0,0,40.463667,-3.74922
1755,Spain,2022-05-16,0,0,40.463667,-3.74922
1756,Spain,2022-05-17,0,0,40.463667,-3.74922
1757,Spain,2022-05-18,7,7,40.463667,-3.74922
1758,Spain,2022-05-19,0,7,40.463667,-3.74922
1759,Spain,2022-05-20,23,30,40.463667,-3.74922
1760,Spain,2022-05-21,10,40,40.463667,-3.74922
1761,Spain,2022-05-22,0,40,40.463667,-3.74922
1762,Spain,2022-05-23,1,41,40.463667,-3.74922
1763,Spain,2022-05-24,4,45,40.463667,-3.74922
1764,Spain,2022-05-25,8,53,40.463667,-3.74922
1765,Spain,2022-05-26,25,78,40.463667,-3.74922
1766,Spain,2022-05-27,21,99,40.463667,-3.74922
1767,Spain,2022-05-28,0,99,40.463667,-3.74922
1768,Spain,2022-05-29,9,108,40.463667,-3.74922
1769,Spain,2022-05-30,8,116,40.463667,-3.74922
1770,Spain,2022-05-31,20,136,40.463667,-3.74922
1771,Spain,2022-06-01,0,136,40.463667,-3.74922
1772,Spain,2022-06-02,26,162,40.463667,-3.74922
1773,Spain,2022-06-03,19,181,40.463667,-3.74922
1774,Spain,2022-06-04,0,181,40.463667,-3.74922
1775,Spain,2022-06-05,0,181,40.463667,-3.74922
1776,Spain,2022-06-06,17,198,40.463667,-3.74922
1777,Spain,2022-06-07,27,225,40.463667,-3.74922
1778,Spain,2022-06-08,34,259,40.463667,-3.74922
1779,Spain,2022-06-09,0,259,40.463667,-3.74922
1780,Spain,2022-06-10,16,275,40.463667,-3.74922
1781,Spain,2022-06-11,0,275,40.463667,-3.74922
1782,Spain,2022-06-12,0,275,40.463667,-3.74922
1783,Spain,2022-06-13,0,275,40.463667,-3.74922
1784,Spain,2022-06-14,38,313,40.463667,-3.74922
1785,Spain,2022-06-15,0,313,40.463667,-3.74922
1786,Spain,2022-06-16,184,497,40.463667,-3.74922
1787,Spain,2022-06-17,1,498,40.463667,-3.74922
1788,Spain,2022-06-18,0,498,40.463667,-3.74922
1789,Spain,2022-06-19,0,498,40.463667,-3.74922
1790,Spain,2022-06-20,23,521,40.463667,-3.74922
1791,Spain,2022-06-21,0,521,40.463667,-3.74922
1792,Spain,2022-06-22,0,521,40.463667,-3.74922
1793,Spain,2022-06-23,215,736,40.463667,-3.74922
1794,Spain,2022-06-24,0,736,40.463667,-3.74922
1795,Spain,2022-06-25,0,736,40.463667,-3.74922
1796,Spain,2022-06-26,0,736,40.463667,-3.74922
1797,Spain,2022-06-27,0,736,40.463667,-3.74922
1798,South Korea,2022-05-01,0,0,35.907757,127.766922
1799,South Korea,2022-05-02,0,0,35.907757,127.766922
1800,South Korea,2022-05-03,0,0,35.907757,127.766922
1801,South Korea,2022-05-04,0,0,35.907757,127.766922
1802,South Korea,2022-05-05,0,0,35.907757,127.766922
1803,South Korea,2022-05-06,0,0,35.907757,127.766922
1804,South Korea,2022-05-07,0,0,35.907757,127.766922
1805,South Korea,2022-05-08,0,0,35.907757,127.766922
1806,South Korea,2022-05-09,0,0,35.907757,127.766922
1807,South Korea,2022-05-10,0,0,35.907757,127.766922
1808,South Korea,2022-05-11,0,0,35.907757,127.766922
1809,South Korea,2022-05-12,0,0,35.907757,127.766922
1810,South Korea,2022-05-13,0,0,35.907757,127.766922
1811,South Korea,2022-05-14,0,0,35.907757,127.766922
1812,South Korea,2022-05-15,0,0,35.907757,127.766922
1813,South Korea,2022-05-16,0,0,35.907757,127.766922
1814,South Korea,2022-05-17,0,0,35.907757,127.766922
1815,South Korea,2022-05-18,0,0,35.907757,127.766922
1816,South Korea,2022-05-19,0,0,35.907757,127.766922
1817,South Korea,2022-05-20,0,0,35.907757,127.766922
1818,South Korea,2022-05-21,0,0,35.907757,127.766922
1819,South Korea,2022-05-22,0,0,35.907757,127.766922
1820,South Korea,2022-05-23,0,0,35.907757,127.766922
1821,South Korea,2022-05-24,0,0,35.907757,127.766922
1822,South Korea,2022-05-25,0,0,35.907757,127.766922
1823,South Korea,2022-05-26,0,0,35.907757,127.766922
1824,South Korea,2022-05-27,0,0,35.907757,127.766922
1825,South Korea,2022-05-28,0,0,35.907757,127.766922
1826,South Korea,2022-05-29,0,0,35.907757,127.766922
1827,South Korea,2022-05-30,0,0,35.907757,127.766922
1828,South Korea,2022-05-31,0,0,35.907757,127.766922
1829,South Korea,2022-06-01,0,0,35.907757,127.766922
1830,South Korea,2022-06-02,0,0,35.907757,127.766922
1831,South Korea,2022-06-03,0,0,35.907757,127.766922
1832,South Korea,2022-06-04,0,0,35.907757,127.766922
1833,South Korea,2022-06-05,0,0,35.907757,127.766922
1834,South Korea,2022-06-06,0,0,35.907757,127.766922
1835,South Korea,2022-06-07,0,0,35.907757,127.766922
1836,South Korea,2022-06-08,0,0,35.907757,127.766922
1837,South Korea,2022-06-09,0,0,35.907757,127.766922
1838,South Korea,2022-06-10,0,0,35.907757,127.766922
1839,South Korea,2022-06-11,0,0,35.907757,127.766922
1840,South Korea,2022-06-12,0,0,35.907757,127.766922
1841,South Korea,2022-06-13,0,0,35.907757,127.766922
1842,South Korea,2022-06-14,0,0,35.907757,127.766922
1843,South Korea,2022-06-15,0,0,35.907757,127.766922
1844,South Korea,2022-06-16,0,0,35.907757,127.766922
1845,South Korea,2022-06-17,0,0,35.907757,127.766922
1846,South Korea,2022-06-18,0,0,35.907757,127.766922
1847,South Korea,2022-06-19,0,0,35.907757,127.766922
1848,South Korea,2022-06-20,0,0,35.907757,127.766922
1849,South Korea,2022-06-21,0,0,35.907757,127.766922
1850,South Korea,2022-06-22,1,1,35.907757,127.766922
1851,South Korea,2022-06-23,0,1,35.907757,127.766922
1852,South Korea,2022-06-24,0,1,35.907757,127.766922
1853,South Korea,2022-06-25,0,1,35.907757,127.766922
1854,South Korea,2022-06-26,0,1,35.907757,127.766922
1855,South Korea,2022-06-27,0,1,35.907757,127.766922
1856,South Africa,2022-05-01,0,0,-30.559482,22.937506
1857,South Africa,2022-05-02,0,0,-30.559482,22.937506
1858,South Africa,2022-05-03,0,0,-30.559482,22.937506
1859,South Africa,2022-05-04,0,0,-30.559482,22.937506
1860,South Africa,2022-05-05,0,0,-30.559482,22.937506
1861,South Africa,2022-05-06,0,0,-30.559482,22.937506
1862,South Africa,2022-05-07,0,0,-30.559482,22.937506
1863,South Africa,2022-05-08,0,0,-30.559482,22.937506
1864,South Africa,2022-05-09,0,0,-30.559482,22.937506
1865,South Africa,2022-05-10,0,0,-30.559482,22.937506
1866,South Africa,2022-05-11,0,0,-30.559482,22.937506
1867,South Africa,2022-05-12,0,0,-30.559482,22.937506
1868,South Africa,2022-05-13,0,0,-30.559482,22.937506
1869,South Africa,2022-05-14,0,0,-30.559482,22.937506
1870,South Africa,2022-05-15,0,0,-30.559482,22.937506
1871,South Africa,2022-05-16,0,0,-30.559482,22.937506
1872,South Africa,2022-05-17,0,0,-30.559482,22.937506
1873,South Africa,2022-05-18,0,0,-30.559482,22.937506
1874,South Africa,2022-05-19,0,0,-30.559482,22.937506
1875,South Africa,2022-05-20,0,0,-30.559482,22.937506
1876,South Africa,2022-05-21,0,0,-30.559482,22.937506
1877,South Africa,2022-05-22,0,0,-30.559482,22.937506
1878,South Africa,2022-05-23,0,0,-30.559482,22.937506
1879,South Africa,2022-05-24,0,0,-30.559482,22.937506
1880,South Africa,2022-05-25,0,0,-30.559482,22.937506
1881,South Africa,2022-05-26,0,0,-30.559482,22.937506
1882,South Africa,2022-05-27,0,0,-30.559482,22.937506
1883,South Africa,2022-05-28,0,0,-30.559482,22.937506
1884,South Africa,2022-05-29,0,0,-30.559482,22.937506
1885,South Africa,2022-05-30,0,0,-30.559482,22.937506
1886,South Africa,2022-05-31,0,0,-30.559482,22.937506
1887,South Africa,2022-06-01,0,0,-30.559482,22.937506
1888,South Africa,2022-06-02,0,0,-30.559482,22.937506
1889,South Africa,2022-06-03,0,0,-30.559482,22.937506
1890,South Africa,2022-06-04,0,0,-30.559482,22.937506
1891,South Africa,2022-06-05,0,0,-30.559482,22.937506
1892,South Africa,2022-06-06,0,0,-30.559482,22.937506
1893,South Africa,2022-06-07,0,0,-30.559482,22.937506
1894,South Africa,2022-06-08,0,0,-30.559482,22.937506
1895,South Africa,2022-06-09,0,0,-30.559482,22.937506
1896,South Africa,2022-06-10,0,0,-30.559482,22.937506
1897,South Africa,2022-06-11,0,0,-30.559482,22.937506
1898,South Africa,2022-06-12,0,0,-30.559482,22.937506
1899,South Africa,2022-06-13,0,0,-30.559482,22.937506
1900,South Africa,2022-06-14,0,0,-30.559482,22.937506
1901,South Africa,2022-06-15,0,0,-30.559482,22.937506
1902,South Africa,2022-06-16,0,0,-30.559482,22.937506
1903,South Africa,2022-06-17,0,0,-30.559482,22.937506
1904,South Africa,2022-06-18,0,0,-30.559482,22.937506
1905,South Africa,2022-06-19,0,0,-30.559482,22.937506
1906,South Africa,2022-06-20,0,0,-30.559482,22.937506
1907,South Africa,2022-06-21,0,0,-30.559482,22.937506
1908,South Africa,2022-06-22,1,1,-30.559482,22.937506
1909,South Africa,2022-06-23,0,1,-30.559482,22.937506
1910,South Africa,2022-06-24,0,1,-30.559482,22.937506
1911,South Africa,2022-06-25,0,1,-30.559482,22.937506
1912,South Africa,2022-06-26,0,1,-30.559482,22.937506
1913,South Africa,2022-06-27,0,1,-30.559482,22.937506
1914,Sweden,2022-05-01,0,0,60.128161,18.643501
1915,Sweden,2022-05-02,0,0,60.128161,18.643501
1916,Sweden,2022-05-03,0,0,60.128161,18.643501
1917,Sweden,2022-05-04,0,0,60.128161,18.643501
1918,Sweden,2022-05-05,0,0,60.128161,18.643501
1919,Sweden,2022-05-06,0,0,60.128161,18.643501
1920,Sweden,2022-05-07,0,0,60.128161,18.643501
1921,Sweden,2022-05-08,0,0,60.128161,18.643501
1922,Sweden,2022-05-09,0,0,60.128161,18.643501
1923,Sweden,2022-05-10,0,0,60.128161,18.643501
1924,Sweden,2022-05-11,0,0,60.128161,18.643501
1925,Sweden,2022-05-12,0,0,60.128161,18.643501
1926,Sweden,2022-05-13,0,0,60.128161,18.643501
1927,Sweden,2022-05-14,0,0,60.128161,18.643501
1928,Sweden,2022-05-15,0,0,60.128161,18.643501
1929,Sweden,2022-05-16,0,0,60.128161,18.643501
1930,Sweden,2022-05-17,0,0,60.128161,18.643501
1931,Sweden,2022-05-18,0,0,60.128161,18.643501
1932,Sweden,2022-05-19,1,1,60.128161,18.643501
1933,Sweden,2022-05-20,0,1,60.128161,18.643501
1934,Sweden,2022-05-21,0,1,60.128161,18.643501
1935,Sweden,2022-05-22,0,1,60.128161,18.643501
1936,Sweden,2022-05-23,0,1,60.128161,18.643501
1937,Sweden,2022-05-24,0,1,60.128161,18.643501
1938,Sweden,2022-05-25,1,2,60.128161,18.643501
1939,Sweden,2022-05-26,0,2,60.128161,18.643501
1940,Sweden,2022-05-27,0,2,60.128161,18.643501
1941,Sweden,2022-05-28,0,2,60.128161,18.643501
1942,Sweden,2022-05-29,0,2,60.128161,18.643501
1943,Sweden,2022-05-30,1,3,60.128161,18.643501
1944,Sweden,2022-05-31,1,4,60.128161,18.643501
1945,Sweden,2022-06-01,0,4,60.128161,18.643501
1946,Sweden,2022-06-02,1,5,60.128161,18.643501
1947,Sweden,2022-06-03,0,5,60.128161,18.643501
1948,Sweden,2022-06-04,0,5,60.128161,18.643501
1949,Sweden,2022-06-05,0,5,60.128161,18.643501
1950,Sweden,2022-06-06,0,5,60.128161,18.643501
1951,Sweden,2022-06-07,0,5,60.128161,18.643501
1952,Sweden,2022-06-08,0,5,60.128161,18.643501
1953,Sweden,2022-06-09,0,5,60.128161,18.643501
1954,Sweden,2022-06-10,1,6,60.128161,18.643501
1955,Sweden,2022-06-11,0,6,60.128161,18.643501
1956,Sweden,2022-06-12,0,6,60.128161,18.643501
1957,Sweden,2022-06-13,0,6,60.128161,18.643501
1958,Sweden,2022-06-14,0,6,60.128161,18.643501
1959,Sweden,2022-06-15,4,10,60.128161,18.643501
1960,Sweden,2022-06-16,0,10,60.128161,18.643501
1961,Sweden,2022-06-17,0,10,60.128161,18.643501
1962,Sweden,2022-06-18,0,10,60.128161,18.643501
1963,Sweden,2022-06-19,0,10,60.128161,18.643501
1964,Sweden,2022-06-20,0,10,60.128161,18.643501
1965,Sweden,2022-06-21,0,10,60.128161,18.643501
1966,Sweden,2022-06-22,0,10,60.128161,18.643501
1967,Sweden,2022-06-23,3,13,60.128161,18.643501
1968,Sweden,2022-06-24,0,13,60.128161,18.643501
1969,Sweden,2022-06-25,0,13,60.128161,18.643501
1970,Sweden,2022-06-26,0,13,60.128161,18.643501
1971,Sweden,2022-06-27,0,13,60.128161,18.643501
1972,Switzerland,2022-05-01,0,0,46.818188,8.227512
1973,Switzerland,2022-05-02,0,0,46.818188,8.227512
1974,Switzerland,2022-05-03,0,0,46.818188,8.227512
1975,Switzerland,2022-05-04,0,0,46.818188,8.227512
1976,Switzerland,2022-05-05,0,0,46.818188,8.227512
1977,Switzerland,2022-05-06,0,0,46.818188,8.227512
1978,Switzerland,2022-05-07,0,0,46.818188,8.227512
1979,Switzerland,2022-05-08,0,0,46.818188,8.227512
1980,Switzerland,2022-05-09,0,0,46.818188,8.227512
1981,Switzerland,2022-05-10,0,0,46.818188,8.227512
1982,Switzerland,2022-05-11,0,0,46.818188,8.227512
1983,Switzerland,2022-05-12,0,0,46.818188,8.227512
1984,Switzerland,2022-05-13,0,0,46.818188,8.227512
1985,Switzerland,2022-05-14,0,0,46.818188,8.227512
1986,Switzerland,2022-05-15,0,0,46.818188,8.227512
1987,Switzerland,2022-05-16,0,0,46.818188,8.227512
1988,Switzerland,2022-05-17,0,0,46.818188,8.227512
1989,Switzerland,2022-05-18,0,0,46.818188,8.227512
1990,Switzerland,2022-05-19,0,0,46.818188,8.227512
1991,Switzerland,2022-05-20,0,0,46.818188,8.227512
1992,Switzerland,2022-05-21,1,1,46.818188,8.227512
1993,Switzerland,2022-05-22,0,1,46.818188,8.227512
1994,Switzerland,2022-05-23,0,1,46.818188,8.227512
1995,Switzerland,2022-05-24,1,2,46.818188,8.227512
1996,Switzerland,2022-05-25,0,2,46.818188,8.227512
1997,Switzerland,2022-05-26,1,3,46.818188,8.227512
1998,Switzerland,2022-05-27,1,4,46.818188,8.227512
1999,Switzerland,2022-05-28,0,4,46.818188,8.227512
2000,Switzerland,2022-05-29,0,4,46.818188,8.227512
2001,Switzerland,2022-05-30,0,4,46.818188,8.227512
2002,Switzerland,2022-05-31,0,4,46.818188,8.227512
2003,Switzerland,2022-06-01,0,4,46.818188,8.227512
2004,Switzerland,2022-06-02,2,6,46.818188,8.227512
2005,Switzerland,2022-06-03,2,8,46.818188,8.227512
2006,Switzerland,2022-06-04,0,8,46.818188,8.227512
2007,Switzerland,2022-06-05,0,8,46.818188,8.227512
2008,Switzerland,2022-06-06,0,8,46.818188,8.227512
2009,Switzerland,2022-06-07,2,10,46.818188,8.227512
2010,Switzerland,2022-06-08,2,12,46.818188,8.227512
2011,Switzerland,2022-06-09,0,12,46.818188,8.227512
2012,Switzerland,2022-06-10,2,14,46.818188,8.227512
2013,Switzerland,2022-06-11,0,14,46.818188,8.227512
2014,Switzerland,2022-06-12,0,14,46.818188,8.227512
2015,Switzerland,2022-06-13,5,19,46.818188,8.227512
2016,Switzerland,2022-06-14,1,20,46.818188,8.227512
2017,Switzerland,2022-06-15,8,28,46.818188,8.227512
2018,Switzerland,2022-06-16,2,30,46.818188,8.227512
2019,Switzerland,2022-06-17,1,31,46.818188,8.227512
2020,Switzerland,2022-06-18,0,31,46.818188,8.227512
2021,Switzerland,2022-06-19,0,31,46.818188,8.227512
2022,Switzerland,2022-06-20,9,40,46.818188,8.227512
2023,Switzerland,2022-06-21,1,41,46.818188,8.227512
2024,Switzerland,2022-06-22,5,46,46.818188,8.227512
2025,Switzerland,2022-06-23,6,52,46.818188,8.227512
2026,Switzerland,2022-06-24,3,55,46.818188,8.227512
2027,Switzerland,2022-06-25,0,55,46.818188,8.227512
2028,Switzerland,2022-06-26,0,55,46.818188,8.227512
2029,Switzerland,2022-06-27,13,68,46.818188,8.227512
2030,Taiwan,2022-05-01,0,0,23.69781,120.960515
2031,Taiwan,2022-05-02,0,0,23.69781,120.960515
2032,Taiwan,2022-05-03,0,0,23.69781,120.960515
2033,Taiwan,2022-05-04,0,0,23.69781,120.960515
2034,Taiwan,2022-05-05,0,0,23.69781,120.960515
2035,Taiwan,2022-05-06,0,0,23.69781,120.960515
2036,Taiwan,2022-05-07,0,0,23.69781,120.960515
2037,Taiwan,2022-05-08,0,0,23.69781,120.960515
2038,Taiwan,2022-05-09,0,0,23.69781,120.960515
2039,Taiwan,2022-05-10,0,0,23.69781,120.960515
2040,Taiwan,2022-05-11,0,0,23.69781,120.960515
2041,Taiwan,2022-05-12,0,0,23.69781,120.960515
2042,Taiwan,2022-05-13,0,0,23.69781,120.960515
2043,Taiwan,2022-05-14,0,0,23.69781,120.960515
2044,Taiwan,2022-05-15,0,0,23.69781,120.960515
2045,Taiwan,2022-05-16,0,0,23.69781,120.960515
2046,Taiwan,2022-05-17,0,0,23.69781,120.960515
2047,Taiwan,2022-05-18,0,0,23.69781,120.960515
2048,Taiwan,2022-05-19,0,0,23.69781,120.960515
2049,Taiwan,2022-05-20,0,0,23.69781,120.960515
2050,Taiwan,2022-05-21,0,0,23.69781,120.960515
