Country,date,new_daily_cases,acc_confirmed,latitude,longitude,Continents,Country_ISO3
755,Ghana,2022-05-20,0,0,7.946527,-1.023194,Africa,GHA
756,Ghana,2022-05-21,0,0,7.946527,-1.023194,Africa,GHA
757,Ghana,2022-05-22,0,0,7.946527,-1.023194,Africa,GHA
758,Ghana,2022-05-23,0,0,7.946527,-1.023194,Africa,GHA
759,Ghana,2022-05-24,0,0,7.946527,-1.023194,Africa,GHA
760,Ghana,2022-05-25,0,0,7.946527,-1.023194,Africa,GHA
761,Ghana,2022-05-26,0,0,7.946527,-1.023194,Africa,GHA
762,Ghana,2022-05-27,0,0,7.946527,-1.023194,Africa,GHA
763,Ghana,2022-05-28,0,0,7.946527,-1.023194,Africa,GHA
764,Ghana,2022-05-29,0,0,7.946527,-1.023194,Africa,GHA
765,Ghana,2022-05-30,0,0,7.946527,-1.023194,Africa,GHA
766,Ghana,2022-05-31,0,0,7.946527,-1.023194,Africa,GHA
767,Ghana,2022-06-01,0,0,7.946527,-1.023194,Africa,GHA
768,Ghana,2022-06-02,0,0,7.946527,-1.023194,Africa,GHA
769,Ghana,2022-06-03,0,0,7.946527,-1.023194,Africa,GHA
770,Ghana,2022-06-04,0,0,7.946527,-1.023194,Africa,GHA
771,Ghana,2022-06-05,0,0,7.946527,-1.023194,Africa,GHA
772,Ghana,2022-06-06,0,0,7.946527,-1.023194,Africa,GHA
773,Ghana,2022-06-07,0,0,7.946527,-1.023194,Africa,GHA
774,Ghana,2022-06-08,5,5,7.946527,-1.023194,Africa,GHA
775,Ghana,2022-06-09,0,5,7.946527,-1.023194,Africa,GHA
776,Ghana,2022-06-10,0,5,7.946527,-1.023194,Africa,GHA
777,Ghana,2022-06-11,0,5,7.946527,-1.023194,Africa,GHA
778,Ghana,2022-06-12,0,5,7.946527,-1.023194,Africa,GHA
779,Ghana,2022-06-13,0,5,7.946527,-1.023194,Africa,GHA
780,Ghana,2022-06-14,13,18,7.946527,-1.023194,Africa,GHA
781,Ghana,2022-06-15,0,18,7.946527,-1.023194,Africa,GHA
782,Ghana,2022-06-16,0,18,7.946527,-1.023194,Africa,GHA
783,Ghana,2022-06-17,0,18,7.946527,-1.023194,Africa,GHA
784,Ghana,2022-06-18,0,18,7.946527,-1.023194,Africa,GHA
785,Ghana,2022-06-19,0,18,7.946527,-1.023194,Africa,GHA
786,Ghana,2022-06-20,0,18,7.946527,-1.023194,Africa,GHA
787,Ghana,2022-06-21,0,18,7.946527,-1.023194,Africa,GHA
788,Ghana,2022-06-22,0,18,7.946527,-1.023194,Africa,GHA
789,Ghana,2022-06-23,0,18,7.946527,-1.023194,Africa,GHA
790,Ghana,2022-06-24,0,18,7.946527,-1.023194,Africa,GHA
791,Ghana,2022-06-25,0,18,7.946527,-1.023194,Africa,GHA
792,Ghana,2022-06-26,0,18,7.946527,-1.023194,Africa,GHA
793,Ghana,2022-06-27,0,18,7.946527,-1.023194,Africa,GHA
794,Ghana,2022-06-28,0,18,7.946527,-1.023194,Africa,GHA
795,Ghana,2022-06-29,0,18,7.946527,-1.023194,Africa,GHA
796,Ghana,2022-06-30,0,18,7.946527,-1.023194,Africa,GHA
797,Ghana,2022-07-01,0,18,7.946527,-1.023194,Africa,GHA
798,Gibraltar,2022-05-06,0,0,36.137741,-5.345374,Europe,GIB
799,Gibraltar,2022-05-07,0,0,36.137741,-5.345374,Europe,GIB
800,Gibraltar,2022-05-08,0,0,36.137741,-5.345374,Europe,GIB
801,Gibraltar,2022-05-09,0,0,36.137741,-5.345374,Europe,GIB
802,Gibraltar,2022-05-10,0,0,36.137741,-5.345374,Europe,GIB
803,Gibraltar,2022-05-11,0,0,36.137741,-5.345374,Europe,GIB
804,Gibraltar,2022-05-12,0,0,36.137741,-5.345374,Europe,GIB
805,Gibraltar,2022-05-13,0,0,36.137741,-5.345374,Europe,GIB
806,Gibraltar,2022-05-14,0,0,36.137741,-5.345374,Europe,GIB
807,Gibraltar,2022-05-15,0,0,36.137741,-5.345374,Europe,GIB
808,Gibraltar,2022-05-16,0,0,36.137741,-5.345374,Europe,GIB
809,Gibraltar,2022-05-17,0,0,36.137741,-5.345374,Europe,GIB
810,Gibraltar,2022-05-18,0,0,36.137741,-5.345374,Europe,GIB
811,Gibraltar,2022-05-19,0,0,36.137741,-5.345374,Europe,GIB
812,Gibraltar,2022-05-20,0,0,36.137741,-5.345374,Europe,GIB
813,Gibraltar,2022-05-21,0,0,36.137741,-5.345374,Europe,GIB
814,Gibraltar,2022-05-22,0,0,36.137741,-5.345374,Europe,GIB
815,Gibraltar,2022-05-23,0,0,36.137741,-5.345374,Europe,GIB
816,Gibraltar,2022-05-24,0,0,36.137741,-5.345374,Europe,GIB
817,Gibraltar,2022-05-25,0,0,36.137741,-5.345374,Europe,GIB
818,Gibraltar,2022-05-26,0,0,36.137741,-5.345374,Europe,GIB
819,Gibraltar,2022-05-27,0,0,36.137741,-5.345374,Europe,GIB
820,Gibraltar,2022-05-28,0,0,36.137741,-5.345374,Europe,GIB
821,Gibraltar,2022-05-29,0,0,36.137741,-5.345374,Europe,GIB
822,Gibraltar,2022-05-30,0,0,36.137741,-5.345374,Europe,GIB
823,Gibraltar,2022-05-31,0,0,36.137741,-5.345374,Europe,GIB
824,Gibraltar,2022-06-01,1,1,36.137741,-5.345374,Europe,GIB
825,Gibraltar,2022-06-02,0,1,36.137741,-5.345374,Europe,GIB
826,Gibraltar,2022-06-03,0,1,36.137741,-5.345374,Europe,GIB
827,Gibraltar,2022-06-04,0,1,36.137741,-5.345374,Europe,GIB
828,Gibraltar,2022-06-05,0,1,36.137741,-5.345374,Europe,GIB
829,Gibraltar,2022-06-06,0,1,36.137741,-5.345374,Europe,GIB
830,Gibraltar,2022-06-07,0,1,36.137741,-5.345374,Europe,GIB
831,Gibraltar,2022-06-08,0,1,36.137741,-5.345374,Europe,GIB
832,Gibraltar,2022-06-09,0,1,36.137741,-5.345374,Europe,GIB
833,Gibraltar,2022-06-10,0,1,36.137741,-5.345374,Europe,GIB
834,Gibraltar,2022-06-11,0,1,36.137741,-5.345374,Europe,GIB
835,Gibraltar,2022-06-12,0,1,36.137741,-5.345374,Europe,GIB
836,Gibraltar,2022-06-13,0,1,36.137741,-5.345374,Europe,GIB
837,Gibraltar,2022-06-14,0,1,36.137741,-5.345374,Europe,GIB
838,Gibraltar,2022-06-15,0,1,36.137741,-5.345374,Europe,GIB
839,Gibraltar,2022-06-16,0,1,36.137741,-5.345374,Europe,GIB
840,Gibraltar,2022-06-17,0,1,36.137741,-5.345374,Europe,GIB
841,Gibraltar,2022-06-18,0,1,36.137741,-5.345374,Europe,GIB
842,Gibraltar,2022-06-19,0,1,36.137741,-5.345374,Europe,GIB
843,Gibraltar,2022-06-20,0,1,36.137741,-5.345374,Europe,GIB
844,Gibraltar,2022-06-21,0,1,36.137741,-5.345374,Europe,GIB
845,Gibraltar,2022-06-22,0,1,36.137741,-5.345374,Europe,GIB
846,Gibraltar,2022-06-23,0,1,36.137741,-5.345374,Europe,GIB
847,Gibraltar,2022-06-24,0,1,36.137741,-5.345374,Europe,GIB
848,Gibraltar,2022-06-25,0,1,36.137741,-5.345374,Europe,GIB
849,Gibraltar,2022-06-26,0,1,36.137741,-5.345374,Europe,GIB
850,Gibraltar,2022-06-27,0,1,36.137741,-5.345374,Europe,GIB
851,Gibraltar,2022-06-28,0,1,36.137741,-5.345374,Europe,GIB
852,Gibraltar,2022-06-29,0,1,36.137741,-5.345374,Europe,GIB
853,Gibraltar,2022-06-30,0,1,36.137741,-5.345374,Europe,GIB
854,Gibraltar,2022-07-01,0,1,36.137741,-5.345374,Europe,GIB
855,Greece,2022-05-06,0,0,39.074208,21.824312,Europe,GRC
856,Greece,2022-05-07,0,0,39.074208,21.824312,Europe,GRC
857,Greece,2022-05-08,0,0,39.074208,21.824312,Europe,GRC
858,Greece,2022-05-09,0,0,39.074208,21.824312,Europe,GRC
859,Greece,2022-05-10,0,0,39.074208,21.824312,Europe,GRC
860,Greece,2022-05-11,0,0,39.074208,21.824312,Europe,GRC
861,Greece,2022-05-12,0,0,39.074208,21.824312,Europe,GRC
862,Greece,2022-05-13,0,0,39.074208,21.824312,Europe,GRC
863,Greece,2022-05-14,0,0,39.074208,21.824312,Europe,GRC
864,Greece,2022-05-15,0,0,39.074208,21.824312,Europe,GRC
865,Greece,2022-05-16,0,0,39.074208,21.824312,Europe,GRC
866,Greece,2022-05-17,0,0,39.074208,21.824312,Europe,GRC
867,Greece,2022-05-18,0,0,39.074208,21.824312,Europe,GRC
868,Greece,2022-05-19,0,0,39.074208,21.824312,Europe,GRC
869,Greece,2022-05-20,0,0,39.074208,21.824312,Europe,GRC
870,Greece,2022-05-21,0,0,39.074208,21.824312,Europe,GRC
871,Greece,2022-05-22,0,0,39.074208,21.824312,Europe,GRC
872,Greece,2022-05-23,0,0,39.074208,21.824312,Europe,GRC
873,Greece,2022-05-24,0,0,39.074208,21.824312,Europe,GRC
874,Greece,2022-05-25,0,0,39.074208,21.824312,Europe,GRC
875,Greece,2022-05-26,0,0,39.074208,21.824312,Europe,GRC
876,Greece,2022-05-27,0,0,39.074208,21.824312,Europe,GRC
877,Greece,2022-05-28,0,0,39.074208,21.824312,Europe,GRC
878,Greece,2022-05-29,0,0,39.074208,21.824312,Europe,GRC
879,Greece,2022-05-30,0,0,39.074208,21.824312,Europe,GRC
880,Greece,2022-05-31,0,0,39.074208,21.824312,Europe,GRC
881,Greece,2022-06-01,0,0,39.074208,21.824312,Europe,GRC
882,Greece,2022-06-02,0,0,39.074208,21.824312,Europe,GRC
883,Greece,2022-06-03,0,0,39.074208,21.824312,Europe,GRC
884,Greece,2022-06-04,0,0,39.074208,21.824312,Europe,GRC
885,Greece,2022-06-05,0,0,39.074208,21.824312,Europe,GRC
886,Greece,2022-06-06,0,0,39.074208,21.824312,Europe,GRC
887,Greece,2022-06-07,0,0,39.074208,21.824312,Europe,GRC
888,Greece,2022-06-08,1,1,39.074208,21.824312,Europe,GRC
889,Greece,2022-06-09,0,1,39.074208,21.824312,Europe,GRC
890,Greece,2022-06-10,0,1,39.074208,21.824312,Europe,GRC
891,Greece,2022-06-11,0,1,39.074208,21.824312,Europe,GRC
892,Greece,2022-06-12,0,1,39.074208,21.824312,Europe,GRC
893,Greece,2022-06-13,0,1,39.074208,21.824312,Europe,GRC
894,Greece,2022-06-14,0,1,39.074208,21.824312,Europe,GRC
895,Greece,2022-06-15,1,2,39.074208,21.824312,Europe,GRC
896,Greece,2022-06-16,0,2,39.074208,21.824312,Europe,GRC
897,Greece,2022-06-17,0,2,39.074208,21.824312,Europe,GRC
898,Greece,2022-06-18,0,2,39.074208,21.824312,Europe,GRC
899,Greece,2022-06-19,0,2,39.074208,21.824312,Europe,GRC
900,Greece,2022-06-20,0,2,39.074208,21.824312,Europe,GRC
901,Greece,2022-06-21,0,2,39.074208,21.824312,Europe,GRC
902,Greece,2022-06-22,1,3,39.074208,21.824312,Europe,GRC
903,Greece,2022-06-23,0,3,39.074208,21.824312,Europe,GRC
904,Greece,2022-06-24,0,3,39.074208,21.824312,Europe,GRC
905,Greece,2022-06-25,0,3,39.074208,21.824312,Europe,GRC
906,Greece,2022-06-26,0,3,39.074208,21.824312,Europe,GRC
907,Greece,2022-06-27,0,3,39.074208,21.824312,Europe,GRC
908,Greece,2022-06-28,0,3,39.074208,21.824312,Europe,GRC
909,Greece,2022-06-29,0,3,39.074208,21.824312,Europe,GRC
910,Greece,2022-06-30,0,3,39.074208,21.824312,Europe,GRC
911,Greece,2022-07-01,0,3,39.074208,21.824312,Europe,GRC
912,Hungary,2022-05-06,0,0,47.162494,19.503304,Europe,HUN
913,Hungary,2022-05-07,0,0,47.162494,19.503304,Europe,HUN
914,Hungary,2022-05-08,0,0,47.162494,19.503304,Europe,HUN
915,Hungary,2022-05-09,0,0,47.162494,19.503304,Europe,HUN
916,Hungary,2022-05-10,0,0,47.162494,19.503304,Europe,HUN
917,Hungary,2022-05-11,0,0,47.162494,19.503304,Europe,HUN
918,Hungary,2022-05-12,0,0,47.162494,19.503304,Europe,HUN
919,Hungary,2022-05-13,0,0,47.162494,19.503304,Europe,HUN
920,Hungary,2022-05-14,0,0,47.162494,19.503304,Europe,HUN
921,Hungary,2022-05-15,0,0,47.162494,19.503304,Europe,HUN
922,Hungary,2022-05-16,0,0,47.162494,19.503304,Europe,HUN
923,Hungary,2022-05-17,0,0,47.162494,19.503304,Europe,HUN
924,Hungary,2022-05-18,0,0,47.162494,19.503304,Europe,HUN
925,Hungary,2022-05-19,0,0,47.162494,19.503304,Europe,HUN
926,Hungary,2022-05-20,0,0,47.162494,19.503304,Europe,HUN
927,Hungary,2022-05-21,0,0,47.162494,19.503304,Europe,HUN
928,Hungary,2022-05-22,0,0,47.162494,19.503304,Europe,HUN
929,Hungary,2022-05-23,0,0,47.162494,19.503304,Europe,HUN
930,Hungary,2022-05-24,0,0,47.162494,19.503304,Europe,HUN
931,Hungary,2022-05-25,0,0,47.162494,19.503304,Europe,HUN
932,Hungary,2022-05-26,0,0,47.162494,19.503304,Europe,HUN
933,Hungary,2022-05-27,0,0,47.162494,19.503304,Europe,HUN
934,Hungary,2022-05-28,0,0,47.162494,19.503304,Europe,HUN
935,Hungary,2022-05-29,0,0,47.162494,19.503304,Europe,HUN
936,Hungary,2022-05-30,0,0,47.162494,19.503304,Europe,HUN
937,Hungary,2022-05-31,1,1,47.162494,19.503304,Europe,HUN
938,Hungary,2022-06-01,0,1,47.162494,19.503304,Europe,HUN
939,Hungary,2022-06-02,0,1,47.162494,19.503304,Europe,HUN
940,Hungary,2022-06-03,0,1,47.162494,19.503304,Europe,HUN
941,Hungary,2022-06-04,0,1,47.162494,19.503304,Europe,HUN
942,Hungary,2022-06-05,0,1,47.162494,19.503304,Europe,HUN
943,Hungary,2022-06-06,0,1,47.162494,19.503304,Europe,HUN
944,Hungary,2022-06-07,0,1,47.162494,19.503304,Europe,HUN
945,Hungary,2022-06-08,0,1,47.162494,19.503304,Europe,HUN
946,Hungary,2022-06-09,0,1,47.162494,19.503304,Europe,HUN
947,Hungary,2022-06-10,0,1,47.162494,19.503304,Europe,HUN
948,Hungary,2022-06-11,0,1,47.162494,19.503304,Europe,HUN
949,Hungary,2022-06-12,0,1,47.162494,19.503304,Europe,HUN
950,Hungary,2022-06-13,0,1,47.162494,19.503304,Europe,HUN
951,Hungary,2022-06-14,0,1,47.162494,19.503304,Europe,HUN
952,Hungary,2022-06-15,2,3,47.162494,19.503304,Europe,HUN
953,Hungary,2022-06-16,3,6,47.162494,19.503304,Europe,HUN
954,Hungary,2022-06-17,0,6,47.162494,19.503304,Europe,HUN
955,Hungary,2022-06-18,0,6,47.162494,19.503304,Europe,HUN
956,Hungary,2022-06-19,0,6,47.162494,19.503304,Europe,HUN
957,Hungary,2022-06-20,0,6,47.162494,19.503304,Europe,HUN
958,Hungary,2022-06-21,0,6,47.162494,19.503304,Europe,HUN
959,Hungary,2022-06-22,0,6,47.162494,19.503304,Europe,HUN
960,Hungary,2022-06-23,0,6,47.162494,19.503304,Europe,HUN
961,Hungary,2022-06-24,6,12,47.162494,19.503304,Europe,HUN
962,Hungary,2022-06-25,0,12,47.162494,19.503304,Europe,HUN
963,Hungary,2022-06-26,0,12,47.162494,19.503304,Europe,HUN
964,Hungary,2022-06-27,0,12,47.162494,19.503304,Europe,HUN
965,Hungary,2022-06-28,0,12,47.162494,19.503304,Europe,HUN
966,Hungary,2022-06-29,0,12,47.162494,19.503304,Europe,HUN
967,Hungary,2022-06-30,7,19,47.162494,19.503304,Europe,HUN
968,Hungary,2022-07-01,0,19,47.162494,19.503304,Europe,HUN
969,Ireland,2022-05-06,0,0,53.41291,-8.24389,Europe,IRL
970,Ireland,2022-05-07,0,0,53.41291,-8.24389,Europe,IRL
971,Ireland,2022-05-08,0,0,53.41291,-8.24389,Europe,IRL
972,Ireland,2022-05-09,0,0,53.41291,-8.24389,Europe,IRL
973,Ireland,2022-05-10,0,0,53.41291,-8.24389,Europe,IRL
974,Ireland,2022-05-11,0,0,53.41291,-8.24389,Europe,IRL
975,Ireland,2022-05-12,0,0,53.41291,-8.24389,Europe,IRL
976,Ireland,2022-05-13,0,0,53.41291,-8.24389,Europe,IRL
977,Ireland,2022-05-14,0,0,53.41291,-8.24389,Europe,IRL
978,Ireland,2022-05-15,0,0,53.41291,-8.24389,Europe,IRL
979,Ireland,2022-05-16,0,0,53.41291,-8.24389,Europe,IRL
980,Ireland,2022-05-17,0,0,53.41291,-8.24389,Europe,IRL
981,Ireland,2022-05-18,0,0,53.41291,-8.24389,Europe,IRL
982,Ireland,2022-05-19,0,0,53.41291,-8.24389,Europe,IRL
983,Ireland,2022-05-20,0,0,53.41291,-8.24389,Europe,IRL
984,Ireland,2022-05-21,0,0,53.41291,-8.24389,Europe,IRL
985,Ireland,2022-05-22,0,0,53.41291,-8.24389,Europe,IRL
986,Ireland,2022-05-23,0,0,53.41291,-8.24389,Europe,IRL
987,Ireland,2022-05-24,0,0,53.41291,-8.24389,Europe,IRL
988,Ireland,2022-05-25,0,0,53.41291,-8.24389,Europe,IRL
989,Ireland,2022-05-26,0,0,53.41291,-8.24389,Europe,IRL
990,Ireland,2022-05-27,1,1,53.41291,-8.24389,Europe,IRL
991,Ireland,2022-05-28,0,1,53.41291,-8.24389,Europe,IRL
992,Ireland,2022-05-29,0,1,53.41291,-8.24389,Europe,IRL
993,Ireland,2022-05-30,1,2,53.41291,-8.24389,Europe,IRL
994,Ireland,2022-05-31,0,2,53.41291,-8.24389,Europe,IRL
995,Ireland,2022-06-01,2,4,53.41291,-8.24389,Europe,IRL
996,Ireland,2022-06-02,2,6,53.41291,-8.24389,Europe,IRL
997,Ireland,2022-06-03,0,6,53.41291,-8.24389,Europe,IRL
998,Ireland,2022-06-04,0,6,53.41291,-8.24389,Europe,IRL
999,Ireland,2022-06-05,0,6,53.41291,-8.24389,Europe,IRL
1000,Ireland,2022-06-06,0,6,53.41291,-8.24389,Europe,IRL
1001,Ireland,2022-06-07,1,7,53.41291,-8.24389,Europe,IRL
1002,Ireland,2022-06-08,0,7,53.41291,-8.24389,Europe,IRL
1003,Ireland,2022-06-09,0,7,53.41291,-8.24389,Europe,IRL
1004,Ireland,2022-06-10,2,9,53.41291,-8.24389,Europe,IRL
1005,Ireland,2022-06-11,0,9,53.41291,-8.24389,Europe,IRL
1006,Ireland,2022-06-12,0,9,53.41291,-8.24389,Europe,IRL
1007,Ireland,2022-06-13,0,9,53.41291,-8.24389,Europe,IRL
1008,Ireland,2022-06-14,0,9,53.41291,-8.24389,Europe,IRL
1009,Ireland,2022-06-15,5,14,53.41291,-8.24389,Europe,IRL
1010,Ireland,2022-06-16,0,14,53.41291,-8.24389,Europe,IRL
1011,Ireland,2022-06-17,0,14,53.41291,-8.24389,Europe,IRL
1012,Ireland,2022-06-18,0,14,53.41291,-8.24389,Europe,IRL
1013,Ireland,2022-06-19,0,14,53.41291,-8.24389,Europe,IRL
1014,Ireland,2022-06-20,0,14,53.41291,-8.24389,Europe,IRL
1015,Ireland,2022-06-21,0,14,53.41291,-8.24389,Europe,IRL
1016,Ireland,2022-06-22,0,14,53.41291,-8.24389,Europe,IRL
1017,Ireland,2022-06-23,14,28,53.41291,-8.24389,Europe,IRL
1018,Ireland,2022-06-24,0,28,53.41291,-8.24389,Europe,IRL
1019,Ireland,2022-06-25,0,28,53.41291,-8.24389,Europe,IRL
1020,Ireland,2022-06-26,0,28,53.41291,-8.24389,Europe,IRL
1021,Ireland,2022-06-27,0,28,53.41291,-8.24389,Europe,IRL
1022,Ireland,2022-06-28,0,28,53.41291,-8.24389,Europe,IRL
1023,Ireland,2022-06-29,0,28,53.41291,-8.24389,Europe,IRL
1024,Ireland,2022-06-30,11,39,53.41291,-8.24389,Europe,IRL
1025,Ireland,2022-07-01,0,39,53.41291,-8.24389,Europe,IRL
1026,Israel,2022-05-06,0,0,31.046051,34.851612,Asia,ISR
1027,Israel,2022-05-07,0,0,31.046051,34.851612,Asia,ISR
1028,Israel,2022-05-08,0,0,31.046051,34.851612,Asia,ISR
1029,Israel,2022-05-09,0,0,31.046051,34.851612,Asia,ISR
1030,Israel,2022-05-10,0,0,31.046051,34.851612,Asia,ISR
1031,Israel,2022-05-11,0,0,31.046051,34.851612,Asia,ISR
1032,Israel,2022-05-12,0,0,31.046051,34.851612,Asia,ISR
1033,Israel,2022-05-13,0,0,31.046051,34.851612,Asia,ISR
1034,Israel,2022-05-14,0,0,31.046051,34.851612,Asia,ISR
1035,Israel,2022-05-15,0,0,31.046051,34.851612,Asia,ISR
1036,Israel,2022-05-16,0,0,31.046051,34.851612,Asia,ISR
1037,Israel,2022-05-17,0,0,31.046051,34.851612,Asia,ISR
1038,Israel,2022-05-18,0,0,31.046051,34.851612,Asia,ISR
1039,Israel,2022-05-19,0,0,31.046051,34.851612,Asia,ISR
1040,Israel,2022-05-20,0,0,31.046051,34.851612,Asia,ISR
1041,Israel,2022-05-21,1,1,31.046051,34.851612,Asia,ISR
1042,Israel,2022-05-22,0,1,31.046051,34.851612,Asia,ISR
1043,Israel,2022-05-23,0,1,31.046051,34.851612,Asia,ISR
1044,Israel,2022-05-24,0,1,31.046051,34.851612,Asia,ISR
1045,Israel,2022-05-25,0,1,31.046051,34.851612,Asia,ISR
1046,Israel,2022-05-26,0,1,31.046051,34.851612,Asia,ISR
1047,Israel,2022-05-27,0,1,31.046051,34.851612,Asia,ISR
1048,Israel,2022-05-28,1,2,31.046051,34.851612,Asia,ISR
1049,Israel,2022-05-29,0,2,31.046051,34.851612,Asia,ISR
1050,Israel,2022-05-30,0,2,31.046051,34.851612,Asia,ISR
1051,Israel,2022-05-31,0,2,31.046051,34.851612,Asia,ISR
1052,Israel,2022-06-01,0,2,31.046051,34.851612,Asia,ISR
1053,Israel,2022-06-02,0,2,31.046051,34.851612,Asia,ISR
1054,Israel,2022-06-03,0,2,31.046051,34.851612,Asia,ISR
1055,Israel,2022-06-04,0,2,31.046051,34.851612,Asia,ISR
1056,Israel,2022-06-05,0,2,31.046051,34.851612,Asia,ISR
1057,Israel,2022-06-06,0,2,31.046051,34.851612,Asia,ISR
1058,Israel,2022-06-07,1,3,31.046051,34.851612,Asia,ISR
1059,Israel,2022-06-08,0,3,31.046051,34.851612,Asia,ISR
1060,Israel,2022-06-09,1,4,31.046051,34.851612,Asia,ISR
1061,Israel,2022-06-10,0,4,31.046051,34.851612,Asia,ISR
1062,Israel,2022-06-11,0,4,31.046051,34.851612,Asia,ISR
1063,Israel,2022-06-12,0,4,31.046051,34.851612,Asia,ISR
1064,Israel,2022-06-13,0,4,31.046051,34.851612,Asia,ISR
1065,Israel,2022-06-14,0,4,31.046051,34.851612,Asia,ISR
1066,Israel,2022-06-15,1,5,31.046051,34.851612,Asia,ISR
1067,Israel,2022-06-16,0,5,31.046051,34.851612,Asia,ISR
1068,Israel,2022-06-17,0,5,31.046051,34.851612,Asia,ISR
1069,Israel,2022-06-18,0,5,31.046051,34.851612,Asia,ISR
1070,Israel,2022-06-19,0,5,31.046051,34.851612,Asia,ISR
1071,Israel,2022-06-20,0,5,31.046051,34.851612,Asia,ISR
1072,Israel,2022-06-21,6,11,31.046051,34.851612,Asia,ISR
1073,Israel,2022-06-22,2,13,31.046051,34.851612,Asia,ISR
1074,Israel,2022-06-23,0,13,31.046051,34.851612,Asia,ISR
1075,Israel,2022-06-24,3,16,31.046051,34.851612,Asia,ISR
1076,Israel,2022-06-25,0,16,31.046051,34.851612,Asia,ISR
1077,Israel,2022-06-26,0,16,31.046051,34.851612,Asia,ISR
1078,Israel,2022-06-27,13,29,31.046051,34.851612,Asia,ISR
1079,Israel,2022-06-28,4,33,31.046051,34.851612,Asia,ISR
1080,Israel,2022-06-29,5,38,31.046051,34.851612,Asia,ISR
1081,Israel,2022-06-30,4,42,31.046051,34.851612,Asia,ISR
1082,Israel,2022-07-01,0,42,31.046051,34.851612,Asia,ISR
1083,Italy,2022-05-06,0,0,41.87194,12.56738,Europe,ITA
1084,Italy,2022-05-07,0,0,41.87194,12.56738,Europe,ITA
1085,Italy,2022-05-08,0,0,41.87194,12.56738,Europe,ITA
1086,Italy,2022-05-09,0,0,41.87194,12.56738,Europe,ITA
1087,Italy,2022-05-10,0,0,41.87194,12.56738,Europe,ITA
1088,Italy,2022-05-11,0,0,41.87194,12.56738,Europe,ITA
1089,Italy,2022-05-12,0,0,41.87194,12.56738,Europe,ITA
1090,Italy,2022-05-13,0,0,41.87194,12.56738,Europe,ITA
1091,Italy,2022-05-14,0,0,41.87194,12.56738,Europe,ITA
1092,Italy,2022-05-15,0,0,41.87194,12.56738,Europe,ITA
1093,Italy,2022-05-16,0,0,41.87194,12.56738,Europe,ITA
1094,Italy,2022-05-17,0,0,41.87194,12.56738,Europe,ITA
1095,Italy,2022-05-18,0,0,41.87194,12.56738,Europe,ITA
1096,Italy,2022-05-19,1,1,41.87194,12.56738,Europe,ITA
1097,Italy,2022-05-20,2,3,41.87194,12.56738,Europe,ITA
1098,Italy,2022-05-21,0,3,41.87194,12.56738,Europe,ITA
1099,Italy,2022-05-22,0,3,41.87194,12.56738,Europe,ITA
1100,Italy,2022-05-23,1,4,41.87194,12.56738,Europe,ITA
1101,Italy,2022-05-24,1,5,41.87194,12.56738,Europe,ITA
1102,Italy,2022-05-25,4,9,41.87194,12.56738,Europe,ITA
1103,Italy,2022-05-26,3,12,41.87194,12.56738,Europe,ITA
1104,Italy,2022-05-27,0,12,41.87194,12.56738,Europe,ITA
1105,Italy,2022-05-28,0,12,41.87194,12.56738,Europe,ITA
1106,Italy,2022-05-29,1,13,41.87194,12.56738,Europe,ITA
1107,Italy,2022-05-30,0,13,41.87194,12.56738,Europe,ITA
1108,Italy,2022-05-31,6,19,41.87194,12.56738,Europe,ITA
1109,Italy,2022-06-01,2,21,41.87194,12.56738,Europe,ITA
1110,Italy,2022-06-02,0,21,41.87194,12.56738,Europe,ITA
1111,Italy,2022-06-03,1,22,41.87194,12.56738,Europe,ITA
1112,Italy,2022-06-04,0,22,41.87194,12.56738,Europe,ITA
1113,Italy,2022-06-05,0,22,41.87194,12.56738,Europe,ITA
1114,Italy,2022-06-06,6,28,41.87194,12.56738,Europe,ITA
1115,Italy,2022-06-07,1,29,41.87194,12.56738,Europe,ITA
1116,Italy,2022-06-08,2,31,41.87194,12.56738,Europe,ITA
1117,Italy,2022-06-09,0,31,41.87194,12.56738,Europe,ITA
1118,Italy,2022-06-10,1,32,41.87194,12.56738,Europe,ITA
1119,Italy,2022-06-11,5,37,41.87194,12.56738,Europe,ITA
1120,Italy,2022-06-12,0,37,41.87194,12.56738,Europe,ITA
1121,Italy,2022-06-13,0,37,41.87194,12.56738,Europe,ITA
1122,Italy,2022-06-14,1,38,41.87194,12.56738,Europe,ITA
1123,Italy,2022-06-15,10,48,41.87194,12.56738,Europe,ITA
1124,Italy,2022-06-16,0,48,41.87194,12.56738,Europe,ITA
1125,Italy,2022-06-17,23,71,41.87194,12.56738,Europe,ITA
1126,Italy,2022-06-18,0,71,41.87194,12.56738,Europe,ITA
1127,Italy,2022-06-19,0,71,41.87194,12.56738,Europe,ITA
1128,Italy,2022-06-20,0,71,41.87194,12.56738,Europe,ITA
1129,Italy,2022-06-21,14,85,41.87194,12.56738,Europe,ITA
1130,Italy,2022-06-22,0,85,41.87194,12.56738,Europe,ITA
1131,Italy,2022-06-23,0,85,41.87194,12.56738,Europe,ITA
1132,Italy,2022-06-24,42,127,41.87194,12.56738,Europe,ITA
1133,Italy,2022-06-25,0,127,41.87194,12.56738,Europe,ITA
1134,Italy,2022-06-26,0,127,41.87194,12.56738,Europe,ITA
1135,Italy,2022-06-27,0,127,41.87194,12.56738,Europe,ITA
